representation,n_features,classifier,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,youden_j_mean,youden_j_std,f1_mean,f1_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,accuracy_mean,accuracy_std,brier_mean,brier_std,log_loss_mean,log_loss_std
pca_xp_50,50,MLP,0.927258869179601,0.011881749106016175,0.8563508483011573,0.022959538160774062,0.741875197972759,0.03848378628053538,0.7615708824544388,0.031085625054495445,0.8285714285714286,0.03806732608409403,0.9133037694013304,0.020916612474422575,0.7066977268021717,0.047715808933502205,0.8964476021314388,0.016536572123946568,0.06572468430536005,0.008764219239322536,0.24151100879407594,0.029301786186671768
pca_spec_40,40,XGBoost,0.9264353025023757,0.012333550879990251,0.8629474267855171,0.023932596292505166,0.7145292207792208,0.04934620243145251,0.7925048594087729,0.04113045630894833,0.7508928571428571,0.05298120629010488,0.9636363636363636,0.02560738298080144,0.8469116490825789,0.08449081363813608,0.9213143872113676,0.019186054759503714,0.06041868403553957,0.009578579666391735,0.238886712951689,0.032137432239022205
pca_xp_30,30,MLP,0.9259720462464365,0.014238871146583409,0.8591266069733082,0.0192183507621748,0.7339780646183085,0.03618963819900105,0.7672170293394721,0.023968191267144678,0.8080357142857142,0.03723213096189526,0.9259423503325943,0.011411830933107927,0.7314072011690066,0.029139120394031864,0.9024866785079929,0.010270260142927387,0.06584099764893403,0.010700730024583995,0.23977636407825753,0.03682129212613481
pca_spec_30,30,XGBoost,0.9250930471967058,0.012918983029721623,0.8637970109083349,0.019239271287120573,0.713175087108014,0.04110782231507595,0.7935914788433489,0.03307851756023912,0.7473214285714286,0.04873142706844307,0.9658536585365853,0.02264103118822853,0.853162243695683,0.07421573555865277,0.922380106571936,0.015234638183742436,0.061400032788515045,0.006417469869597745,0.24712826849177777,0.025052985801705435
pca_spec_50,50,XGBoost,0.9244238992714603,0.012190897693615303,0.8587946283419594,0.022560470653137096,0.7127613240418119,0.038823514116904,0.7888228636966939,0.03514133988066512,0.7517857142857143,0.04587583063808976,0.9609756097560975,0.025946456109360114,0.8381439437298288,0.08725730036710407,0.9193605683836589,0.01768683528175138,0.0626941375434398,0.008473245625420288,0.24361873551248556,0.026268357066074534
pca_xp_10,10,MLP,0.9202823091542603,0.01337790426655414,0.8443252975604862,0.023944788612048126,0.7297473867595818,0.033168165368719006,0.7648165896052112,0.037999369379729676,0.8053571428571429,0.02178929192586085,0.9243902439024391,0.0245454089220603,0.7306943335015271,0.06465083845578883,0.9007104795737122,0.020224936668258486,0.06469939937853555,0.006622337819358043,0.2400454125057415,0.021108237466572245
pca_xp_50,50,LDA,0.9187717770034844,0.008884235730066935,0.8204467961457652,0.029104924404099546,0.7365774469433006,0.03085339940006436,0.7508419109497058,0.022594813365599337,0.8321428571428571,0.02999905516274798,0.9044345898004436,0.012692278402086305,0.6847265863730276,0.0288229245850688,0.8900532859680285,0.011027384059296558,0.07982187076422889,0.007731152557654843,0.3326549914860269,0.03875887385803908
pca_xp_50,50,LogisticRegression,0.9179105955020589,0.01627123922384106,0.8220589654606542,0.029893014036929344,0.7456921127652836,0.026896882414325817,0.7605625337060036,0.018951429539247996,0.8357142857142857,0.032656825534155276,0.9099778270509977,0.015615802094597803,0.6992831521229863,0.03266383243354016,0.8952042628774424,0.010254889328412536,0.09636383702757756,0.014970035161469455,0.3473591566043059,0.04904871468573394
pca_xp_10,10,KNN,0.9171256335128286,0.012664489690355142,0.8442818044527612,0.02124920887430512,0.4304581089642065,0.06014260220923624,0.4726454789469309,0.031710863151765356,0.9455357142857143,0.023976350072765287,0.4849223946784923,0.07447712808718966,0.31602472955475946,0.03106657460022896,0.5765541740674955,0.05641866953869665,0.06352825141644063,0.00655153463877028,0.6171430893265388,0.15532287674278236
pca_spec_20,20,XGBoost,0.9169722046246436,0.01618908966442353,0.8496216006523689,0.020821644551054907,0.6933995882166614,0.047092580436272784,0.768916993301427,0.03662000872744721,0.7410714285714286,0.07374709341288016,0.9523281596452329,0.04204748352514861,0.8190823899801494,0.11298829850720883,0.9103019538188277,0.023552781860172955,0.06790513731539244,0.009717692309258395,0.2575608528845851,0.02845538851609142
pca_xp_40,40,LDA,0.9169167722521381,0.009609248000088841,0.8143523439766355,0.028779407553165416,0.739746990814064,0.021226168721833097,0.7473719922741102,0.016062581171163524,0.8419642857142857,0.022291646798897627,0.8977827050997783,0.011519031364794256,0.6724793811478318,0.023953964231966454,0.8866785079928953,0.008733730687784836,0.08112626380680288,0.007220090023093984,0.32989185212499395,0.03416907058599797
pca_xp_30,30,LDA,0.9155586791257523,0.010341571117380112,0.8122577240068969,0.03164422922644917,0.7395371396895787,0.01991340322761244,0.7459410985487274,0.016928970946552917,0.84375,0.027032592447299015,0.8957871396895787,0.017552612102051578,0.6698446429880852,0.03307666447206348,0.8854351687388988,0.01114752539003123,0.08098476474593148,0.00852451288157688,0.3204957758015953,0.03703020751718065
pca_xp_30,30,LogisticRegression,0.9145886126069053,0.01549126697641192,0.820045797281115,0.02964910436011833,0.7385492556224265,0.025695979811180557,0.7565897238213259,0.020757935904445142,0.8285714285714285,0.027212212977767776,0.9099778270509977,0.014826245579446954,0.6971841951856036,0.032420589945740624,0.8937833037300177,0.011070215173494585,0.09845342493464035,0.014862461507801584,0.35171762933191975,0.04896697795943705
pca_xp_20,20,LogisticRegression,0.9140461672473867,0.011038448697998497,0.8125940915078516,0.029889405595251536,0.7354806778587266,0.024007279258193126,0.7481293809099794,0.020415408707258914,0.8339285714285716,0.024614372771589718,0.9015521064301553,0.015368980021368845,0.6793610994459416,0.03265125902224422,0.8880994671403197,0.011541497151934872,0.10328313662137274,0.014982318127224874,0.3681048967620395,0.044956313732738735
pca_xp_40,40,LogisticRegression,0.9139709375989865,0.014870966257559097,0.8210534083082954,0.02833676077591052,0.742779933481153,0.03432563475461323,0.7598704557954016,0.021103381216979612,0.83125,0.035327769585056956,0.911529933481153,0.009198730859850426,0.7004320174734741,0.02091056287251759,0.8955595026642984,0.008892828113922379,0.09318910652816262,0.01708763620706386,0.33572849108800923,0.0553863355103366
pca_xp_20,20,LDA,0.9127751821349384,0.011318146665263056,0.7976410225478833,0.033636077961512516,0.7193538169147925,0.033155305194034354,0.7209918670991768,0.028117513242339288,0.8428571428571429,0.031553234001663266,0.8764966740576497,0.022174180798501794,0.6313227862206606,0.0401828483261836,0.8698046181172291,0.01711983056486178,0.0836613358866563,0.007815911601997102,0.31721041883999646,0.03432011161328534
pca_xp_20,20,KNN,0.9082940687361418,0.02347514633198748,0.8316739428998334,0.03353007348727375,0.4051215552739943,0.04935209911943334,0.46056435042915556,0.023377420798667316,0.9366071428571429,0.030771564346578135,0.4685144124168515,0.056829402385661504,0.3058468695857252,0.021608665780419242,0.5616341030195382,0.04280766359579994,0.06700469314425214,0.007679055484851139,0.6981864130959384,0.2438467176219271
pca_xp_40,40,KNN,0.9046196943300602,0.019692980814312117,0.8268752515642832,0.02700125041998502,0.4199477351916377,0.06962667388687135,0.468661277288121,0.033460687730737404,0.9321428571428572,0.02668632353745224,0.4878048780487805,0.06870832074910334,0.3137178706007097,0.030165612781893524,0.5761989342806395,0.05444564024630113,0.07097884174464499,0.007885513566992703,0.7079149720553023,0.18104219922838605
pca_xp_10,10,LogisticRegression,0.9043652993348115,0.010513200825872733,0.7957970619896486,0.027477132740603576,0.7159150300918593,0.028759303186595007,0.7282484401193547,0.01998422536264651,0.8258928571428571,0.032398126573031615,0.8900221729490022,0.015893191492346654,0.6524415387856719,0.029864023849544414,0.8772646536412078,0.011309861382860003,0.1099870315524036,0.008141288932171222,0.38796726538629606,0.020069615893079245
og_xp_110,110,KNN,0.9027745882166613,0.01662660271915612,0.8122664311390784,0.029933932272318768,0.4545019005384859,0.049034530354169575,0.485206060393656,0.02527226977555919,0.9267857142857142,0.018728729431609883,0.5277161862527716,0.04763601786939251,0.329017325541817,0.0231283818733724,0.6071047957371226,0.037890393678923794,0.07569243933773609,0.00844246166424748,0.7551250327350176,0.12670530546967468
