source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009
189831438452843008,0,5.988174744713988e-16,-6.233576832026939e-14,2.6094151399608664e-15,-8.821360502806523e-14,1.4502001634157341e-15,-2.8103488496746512e-14,2.153413470221264e-16,-2.8432974581529417e-15,8.552322870660216e-18,-8.392766035347398e-17
190164354254168192,0,-1.8012770914335624e-16,-2.175064378725871e-15,-1.0320057957196042e-15,-3.4422072123671366e-15,-5.980435764132388e-16,-1.2469599559688163e-15,-8.837556409510976e-17,-1.4272285186782354e-16,-3.452408960219727e-18,-4.7254792298631734e-18
190970433715259904,0,-9.516412107311173e-16,-5.1179174403482556e-14,-5.194975825304549e-15,-7.199135701701057e-14,-3.090025812710348e-15,-2.2927201020266624e-14,-4.696583121566866e-16,-2.3256859681211657e-15,-1.875489208106523e-17,-6.896114788664412e-17
191727718051389312,0,2.1752580384306525e-15,-7.496695964778823e-14,9.233671754937934e-15,-1.0566624616185949e-13,4.9455689893370024e-15,-3.353362595071249e-14,7.083475931200879e-16,-3.3796741962038794e-15,2.7204721760675172e-17,-9.937497774162371e-17
195587076882426880,0,1.1073897911967256e-17,4.52993381975903e-15,3.097020479225237e-17,6.064914795523146e-15,3.066440129723153e-17,1.8153753343974728e-15,7.000539382499723e-18,1.7173759400816062e-16,3.696241417501406e-19,4.717700867378135e-18
197796403761616256,0,1.7675161328329357e-15,3.157601384950196e-14,7.439132853528166e-15,4.447756124660025e-14,3.930260140776091e-15,1.4093948668807178e-14,5.547959175807965e-16,1.4178994616135544e-15,2.1004619113710344e-17,4.1611952965977055e-17
199210757970191744,0,1.4411680433716614e-15,-2.8625007011254076e-14,6.142926452865216e-15,-4.076281394787832e-14,3.3034392617341167e-15,-1.307037127264587e-14,4.742761386428331e-16,-1.3308654118251608e-15,1.8237642866358225e-17,-3.9535452053356955e-17
201146826149598464,0,2.2293787294066407e-15,-5.898006348203614e-14,9.456717813211507e-15,-8.357206096286298e-14,5.07320060969778e-15,-2.6672594596694725e-14,7.286563683171159e-16,-2.7039946203043417e-15,2.808313430346294e-17,-7.998539096234246e-17
205078336132788352,0,5.858677534557154e-16,-7.583061123629677e-14,2.6427194123559175e-15,-1.0741630296453862e-13,1.5176875232560779e-15,-3.425165843862691e-14,2.3223299664959427e-16,-3.46811060689623e-15,9.477238047029221e-18,-1.0244268391239714e-16
206657161813612288,0,-1.879765430111937e-15,-4.793549647172281e-14,-8.018405993549301e-15,-6.763755582329454e-14,-4.233775013801658e-15,-2.1490702473037562e-14,-5.951012926661588e-16,-2.168440891606436e-15,-2.2409536926620235e-17,-6.383018950132049e-17
