source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008
352951036474046848,0,0.48499433234747275,-0.7363922945115606,0.44261396308707684,-0.13639998690228103,-0.024524629921600663,0.05587742510116176,-0.03282941904631347,-0.01786038289666759,0.05361251054908707
355574058902192768,0,0.4914826456269382,-0.7283376016789245,0.44142261556264517,-0.17688800115535808,0.027307631857244025,-0.007692325351197265,-0.018703886736482093,-0.02438176896583289,-0.008756248130277975
357580873780641920,0,0.48080014136160604,-0.7291542645816581,0.45358666805455955,-0.17320490560343782,0.024941299435985616,0.014944071069640793,-0.013845624219816574,-0.0065984513855687045,0.01854300942926392
360511037906831872,0,0.4598547868902313,-0.7244838225471522,0.4742717523191348,-0.19152203471123405,0.02670618915656242,0.023928875201619484,-0.02543374994706934,0.002224995282433808,0.010234410865064117
363795760175504768,0,0.42714015324479954,-0.7119100021509356,0.5028237183196729,-0.2313617904724295,0.05854502519150996,0.011970449791669524,-0.024713596644568694,0.013915935215900153,-0.0004917042820130888
364742852004132736,0,0.4251776112784765,-0.7093573452523325,0.5045067754633165,-0.2369769800821532,0.07113522960663153,-0.004906958945019443,-0.007599841045757099,-0.0043451628003977555,0.013785603573388287
365002268028633600,0,0.44629321766246566,-0.7069148009022415,0.4834680335799734,-0.23814588533089726,0.08996945550325611,-0.026597628577990383,-0.007278995943594613,0.024542481469782936,-0.0343769107387158
365939429892433920,0,0.43676084295096507,-0.7133951561753581,0.4849310519197345,-0.24133571425676384,0.0712722755368188,-0.03733301932658439,-0.0041009423444074485,-0.01943603886666745,-0.006180306733657062
368263110278860544,0,0.4132589196246675,-0.6997522345916781,0.5124990374049484,-0.2598227959764797,0.09409141766146391,-0.0219317023140839,-0.003307851932120209,-0.0020603733199687285,0.007165571715597187
368884712306195584,0,0.4552851467874849,-0.7256157540903788,0.4783211096270374,-0.18204949894255879,0.017102581139563325,0.04498618899631396,-0.038903497535181346,0.020326775968715648,0.0046035993171406
369573831218501376,0,0.4561545969765502,-0.7271614168600314,0.4754129267346912,-0.18582703882398846,0.018238619324403033,0.03157456945704014,-0.030745949824352144,-0.0013900370026366136,0.018255736578054148
369576820516013824,0,0.4314400593420916,-0.717378845875162,0.4978277824552666,-0.2198072114665968,0.04736003190013971,0.011136052685288247,-0.01613015117283892,-0.007523182837298757,0.019889473115441324
369621277722573568,0,0.45040298252789085,-0.7250026744784805,0.48260973815829794,-0.1888868119962407,0.01837733999851764,0.03558844298589845,-0.028528990390872963,-0.0014041185942010028,0.02231029978229767
371004673803838080,0,0.4533118176700003,-0.7265046343056493,0.47750946192657445,-0.19031834224568323,0.020727305115788658,0.029723790128596064,-0.03042149383517954,0.004012539650519143,0.014434750777226503
371711041304831616,0,0.4532799814128961,-0.7278950322515957,0.47594475554356575,-0.18592555660373522,0.005395018886889703,0.039074626808103426,-0.04401728641994194,-0.0009271616237931817,0.010956446709830233
374540943716955392,0,0.5075370799706463,-0.7442186406354876,0.4070787063558992,-0.10018804268125274,-0.06245633461067547,0.06480517833233373,-0.05058744677906453,-0.023317243337778022,0.03988385438570118
