source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013
165787700429000064,0,0.594915139400468,-0.686804322572425,0.23823332389294843,0.03618795721013403,-0.14411235537507414,0.0721445976982208,-0.044832649145825756,-0.06734417361461444,0.06144010435466401,-0.15029009591418954,0.1420481635559721,-0.16327607712557435,0.08787869499431698,-0.05358426944279544
169258102725227008,0,0.5437112053977202,-0.7255230674160016,0.39318842228530776,-0.1318974216748957,0.022885453677264224,0.00772005932210067,-0.009067743913276225,0.008800931022413068,0.00361063286724958,-0.020721053552014673,0.04372751898720649,-0.038765628553176425,0.03543245187780258,-0.01202445782856501
170774775937432832,0,0.6042440783194712,-0.7219949752718606,0.2966234553489352,-0.023222788437413683,-0.0820095730503086,0.0626456868633574,-0.05432992180890632,-0.0015058227328724988,0.013997348457502888,-0.05712622968378826,0.059049446400839437,-0.059187842255204154,0.008593445696152925,0.030988712300065016
176164272695455744,1,0.5268967386643754,-0.7138744144212725,0.4136441850873362,-0.1540862582134556,0.04899241607869654,0.01639587402391869,-0.007011186215858052,0.07080658059194762,-0.0357434129023674,0.08716838520148378,0.0020327026241032434,0.02806623307674043,-0.0005866438624851376,0.022784685044677216
176209799348981376,0,0.575159432182422,-0.7177031664730272,0.37504196033551257,-0.1014670912884348,0.019136574971175865,0.018813502370884926,0.0022451999114023627,0.008093763017389096,0.0056951474969956385,-0.01580249824831408,0.026456847390876108,-0.03477722035622077,-0.009369002225422534,0.008467100782671273
177389712764641920,0,0.6042833871317079,-0.707833004973823,0.33953345390322626,-0.10553140089469157,0.048454411169346,-0.021489890839879993,0.009151611820624904,0.029213529014259238,-0.00833218559961248,0.0045805933083353225,0.040486682401424834,-0.03089879527279693,0.03013316035336652,-0.007418427034043559
181774221540061824,0,0.6455453340040911,-0.7001954039961462,0.24937932584878733,0.0331508624769665,-0.09181329109917198,0.06858439193759244,-0.03824971210271994,0.002790323407442587,0.024574564604590513,-0.06325200973036228,0.06982063143905536,-0.07334648653635942,0.014078814799284084,-0.006833582919919365
184468780942344960,0,0.4963836133436122,-0.7337013652549718,0.4317414528510148,-0.13536249777122303,-0.014129609715154083,0.04400452825690616,-0.03306832612269159,-0.0021368458783245945,0.024425740925875263,-0.04977788163538211,0.04791111668475775,-0.036089167139516494,-0.0005530496244737901,0.025595686412071775
189831438452843008,0,0.6071827998830638,-0.721188219973902,0.3118460462168031,-0.03240354940316932,-0.05550556424736525,0.04522401704508461,-0.03268742784475713,0.002953378294099455,0.0083874004179305,-0.04692139647256237,0.03795846677728289,-0.05327318133759797,-0.012827196446183171,5.126606223092179e-05
190164354254168192,0,0.5422099100496994,-0.7247640016615795,0.3997603978627579,-0.13523868129366706,0.033229853756809286,-0.0014717572874114644,0.000773748544568425,0.011694374765905385,-0.0030140855880359807,5.5017674113015746e-05,0.02645721166028386,-0.022359284936130562,0.01217328241074467,0.0051705095050729915
190970433715259904,0,0.46957904102377296,-0.7138828463439665,0.4660559751971787,-0.2123421454508364,0.07872659031069992,-0.02340065361125907,0.006743409222720359,0.003226624360118419,-0.0031952711436323738,-0.002574593443568008,0.014233868840629674,-0.020360199395588124,0.010470693559477164,-0.004947871965408019
191727718051389312,0,0.5326189145893029,-0.7321446741642771,0.3999634485498602,-0.12459162230563506,0.0030919266860047023,0.013497435982670378,-0.007862069221788595,-0.015130994491147508,0.01738295250855232,-0.03519105185455827,0.03213302031477843,-0.04088093034888723,0.0077416337197313495,0.0008024665337112132
195587076882426880,0,0.5896780699761448,-0.7218894465536949,0.3474268864717647,-0.07735169869776393,-0.012733983397003072,0.03959624778777148,-0.014015095693980625,0.0316723063326927,-0.0008639105361926805,0.004058495099004585,0.03333323173675927,-0.01829546428377271,-0.004203563855280556,0.0075088558783549435
197796403761616256,0,0.4717993586753075,-0.6919240043487135,0.46765131597938,-0.21095456511325084,0.10461237377065273,-0.01903509659481793,0.034659320850621615,0.029252371048691335,0.03352114541870117,0.043243468910005196,0.07851611173390179,0.014395673813775923,0.11186301433194493,0.01431391291010109
