source_id,y,c000,c001,c002,c003,c004,c005
120129277493243008,0,0.5385988953562563,-0.7326795037869344,0.39900227054852194,-0.11399860287959557,-0.0017229607629633415,0.0298414593541586
121824174666929024,0,0.5593560375493812,-0.7335853205702132,0.3738486978841884,-0.0703357909329849,-0.030572878315386316,0.057695124721188026
125093503772825856,0,0.5522401430854098,-0.7296597457537405,0.3828873606065101,-0.1264422387093844,0.005926898920670221,-0.0014074866665050455
125893776439505664,0,0.4747374907327074,-0.7189988485295633,0.46488246859522503,-0.19569905217937736,0.05701404353436169,0.0007354690608079779
127674641678296704,0,0.4321797865961999,-0.702555838421482,0.4967890851379368,-0.2506221098502972,0.09689221946380425,-0.025238595581510814
132944115577925504,0,0.5094792781742914,-0.7353376718613452,0.42547346215715554,-0.1329247235067553,-0.0031134509761491604,0.03167066081114891
133373444804991744,1,0.48685830124486995,-0.7146290180672211,0.4594349407790997,-0.19792760304246315,0.04476208291835077,-0.0038621397203942153
141428363911552384,0,0.4158097703884345,-0.6976037229933513,0.5081735183421687,-0.26518618747700995,0.10458364367662999,-0.03081401008960083
142086971376178688,0,0.43151003319148334,-0.7070143902198879,0.4972331943594756,-0.2428207798033809,0.08597824646609276,-0.01829491006949717
143510907654193024,1,0.5179434837498842,-0.6995834923406993,0.4457363842101697,-0.19689126320748176,0.0682010378586511,-0.014798972404628862
146588028382865280,1,0.5913625035923825,-0.7160708030881421,0.354217939556064,-0.10789728285112239,0.020411597288570282,-0.002046620576298835
150218508402721152,0,0.6649183794964755,-0.6992199831520577,0.259876483150874,-0.025113812548313956,-0.0232757958305762,0.01633128964570986
150480505705334784,0,0.6594788898600099,-0.7049547098594618,0.2503946131254518,0.0072105341154178925,-0.05960987030233033,0.042704334136432154
150610660393771648,0,0.5318408859401166,-0.7329653201922572,0.3986688715684784,-0.14395164124558804,0.0065541848976952205,0.01432515002498066
162522700650966400,0,0.4928842577128389,-0.7382972060663214,0.4350597196665762,-0.13896964329694086,-0.023399880225747783,0.05334105533741688
163016106492676352,0,0.5722934884334006,-0.7325297089973176,0.35576281691141176,-0.050956264120571776,-0.05006301420534091,0.06488728990982673
163565999746075264,1,0.5625704632591962,-0.7145363275923439,0.3910132966390359,-0.14045306975469643,0.016814882448017786,0.007148929667779299
165712109004835712,0,0.6262577562040486,-0.7162254658214631,0.3037409411171955,-0.028158657930000136,-0.03394636267859127,0.024869258871423536
165787700429000064,0,0.6232990249637748,-0.7226476057231654,0.25314126942539517,0.028581700061761504,-0.14382972937479058,0.060781218357626975
169258102725227008,0,0.5447746671205079,-0.7272017132956919,0.3949039870134666,-0.13340029024396627,0.024924415152774684,0.005675154318198144
170774775937432832,0,0.6084143137087492,-0.727627467270527,0.2990594488120698,-0.02514337420818587,-0.08178337286893984,0.06027460891302415
176164272695455744,1,0.5320088217230757,-0.7191413510334054,0.41714759600391366,-0.1513440717284677,0.04838367992771376,0.02332821167877411
176209799348981376,0,0.5756670011722833,-0.7185432011064344,0.3756904240749626,-0.10224113440393022,0.019812256920338465,0.017722925123217593
177389712764641920,0,0.605498055046178,-0.7090579129822223,0.34116214052918536,-0.10582594505777676,0.050465088934096194,-0.021714497314869883
181774221540061824,0,0.6507165415820026,-0.7068123640572189,0.25235754763073076,0.030504080476806448,-0.09059423184517089,0.06451448606208203
184468780942344960,0,0.49821695205706074,-0.7367756953898899,0.4338182265495259,-0.13708836075071287,-0.01312174574971743,0.042163856729467326
189831438452843008,0,0.6092305211719803,-0.724465897228583,0.31291688619489555,-0.03450627621792246,-0.05565384460100886,0.04221758688143498
190164354254168192,0,0.5425346575757604,-0.7251038226462302,0.4004626492955775,-0.13541079165495082,0.03422604649846318,-0.0016593603010251331
190970433715259904,0,0.46958436258946296,-0.7139823101254156,0.4663970991221847,-0.21281854032453257,0.07947202497811183,-0.024207422618849176
191727718051389312,0,0.5333796504175355,-0.7337746304750092,0.4011578493980167,-0.1265759148646115,0.004423179420128089,0.010596854160223981
195587076882426880,0,0.5905671334698357,-0.722714181304708,0.34814172977114244,-0.07696843229561397,-0.012360183576301876,0.04043631153010065
197796403761616256,0,0.4774848682151239,-0.6982432181334564,0.4763949381467622,-0.21107485690265357,0.11271948974660262,-0.0159434400037307
199210757970191744,0,0.6749060375393153,-0.6918921465848987,0.24814536581940244,5.435203667041028e-05,-0.047536914639966385,0.04417255032081245
201146826149598464,0,0.5109734517392792,-0.7300231944395711,0.4286663188864472,-0.1463123281138252,0.021996585102247408,0.018063973427398947
205078336132788352,0,0.5831166848982654,-0.731816551798671,0.33291340054191204,-0.030904382339567632,-0.08237556474832385,0.07646776792208143
206657161813612288,0,0.5746109882975396,-0.7298008504113889,0.3580746101621453,-0.09141306435463366,-0.017853990734343017,0.01789947216874329
217062978512976000,0,0.5665644283882421,-0.7217756246314491,0.3864694993285843,-0.06326038414261889,0.009387884128131038,0.067793906005072
