source_id,y,c000,c001,c002
371711041304831616,0,0.576074236969482,-0.7342719790770257,0.3591422200776969
374540943716955392,0,0.6034155617518274,-0.7381071833478694,0.3018069676564824
380338531092183424,0,0.5856674528695026,-0.7336848258967577,0.34452896960661117
380384779299991424,1,0.6078203067305954,-0.7103259421014072,0.35495285701579193
381370731998505472,0,0.5642979725312576,-0.729775430837925,0.38599950614273243
382086995098288896,0,0.5773484574318014,-0.7330567091433694,0.35957839184385476
382781542850500352,0,0.5657578725517274,-0.7370710946200257,0.3696542047933182
384250868341348352,0,0.5678569159662922,-0.7275599990356607,0.3849609990537752
387470410185960192,1,0.5818716288704419,-0.7361964163017352,0.34560127913556815
387533868326227456,0,0.5723054107010581,-0.7321277503043797,0.3693988009137835
387661209812972928,0,0.5695763700017337,-0.7308892571708985,0.37601017604291037
387992437690797696,0,0.5786407696099458,-0.7322147262563958,0.35921644505573685
392840562417338112,0,0.6169580209143414,-0.7318536641158545,0.2894011312169619
392942881419391872,0,0.5705526996706459,-0.7250099343281473,0.38578518896405706
393589879591384576,0,0.6021416617275562,-0.7270201905998572,0.32995008966830824
394843322846749824,0,0.6024264806649039,-0.7350579532767011,0.3110822089389966
394991241522199040,0,0.601258868274734,-0.722262835757389,0.34179550816925747
395157267782903808,0,0.6035577218497313,-0.7289226991238239,0.3230940654013963
400211958948711552,0,0.5753493131572988,-0.7262476953815677,0.3762146366137104
401413450281523584,0,0.5663050303516829,-0.7246349558898987,0.3926866349913429
403769330040790528,0,0.5887021526655473,-0.7256090059201381,0.35626022227374676
404958378847936000,0,0.6748089152566261,-0.7040738512364514,0.22116270005416155
404959035980962944,1,0.6545390146590356,-0.7129076430142948,0.2516771162044367
407102392163968000,0,0.6239567054922983,-0.72017384310388,0.3033606193628063
407322745461965056,0,0.6477882770987925,-0.7100638501061477,0.27600666083595193
408127652396870400,1,0.6390730369674634,-0.6956735024081651,0.32806101790420006
416348224099839104,0,0.5880862964755647,-0.7254158562188918,0.35766792342040726
416403783797286784,1,0.6010364145516401,-0.7174085360940579,0.35225022458799055
417343419561896960,0,0.6141303268059235,-0.7247049396873743,0.31248470696974734
419587969475052160,0,0.596414971107116,-0.7312400253055825,0.33102448191997647
421328839978415616,0,0.6304182872874001,-0.7204821100766872,0.2889261360850996
423505288886486272,0,0.6403446750929155,-0.72690198738822,0.24813745749323038
433769779680224256,0,0.5925831713547166,-0.7307642165224535,0.33886405073054165
434851149371030272,0,0.6241821316029058,-0.7186556202215115,0.30648126551501886
