source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017
165712109004835712,0,0.6623305896498127,-0.7090417636780569,0.21276207782778547,-0.040445930638577106,-0.008529798654897506,-0.023997837244458305,0.013939601533348028,-0.050722412862135774,0.015680778113852555,-0.057994427196163045,0.009338953767705278,-0.05028832893468057,-0.011443963641139763,-0.029922226939740327,-0.016696364772959986,-0.023081215855259112,-0.009698646302042443,-0.010070337091437084
165787700429000064,0,0.6524974132385956,-0.7164654056953319,0.1625302468087063,-0.015490361004397216,-0.05076908486880543,-0.029226187171024737,0.025081282830530148,-0.08724995568803892,0.06394636123225544,-0.09229707135307968,0.06714100461529489,-0.0645099706877897,0.031194912255860806,-0.01747050151372432,0.005422320820342328,-0.0015752866855267078,0.002691370632055117,-0.0005615879932226733
169258102725227008,0,0.6088398465146093,-0.7312480287997006,0.29205029791610404,-0.0825338660478199,0.02120952061054243,-0.004176594033704442,0.009159609328857085,-0.007777797240513636,0.01624392079989313,-0.016432590016540318,0.023820796303382578,-0.015907973430517447,0.016128049012979935,-0.006231772162934858,0.010488247787007968,-0.0054845208485498455,0.008177259285762425,-0.0036300244697524894
170774775937432832,0,0.6621497775041334,-0.7199526896070979,0.19445080148621868,-0.006310057452280161,-0.04721329946945614,0.02082897344255577,-0.012177869964262525,-0.012329251611247047,0.01702072320733927,-0.02222064528603203,0.021502723582918062,-0.007781893802225327,0.0017702505200452789,0.019711255261304104,-0.002915129745797571,0.01950121463842376,0.0035064494611701615,0.01767676754533278
176164272695455744,1,0.6155832704840564,-0.7176995500523887,0.30771769225400286,-0.0583125051266449,0.01602479868416357,0.04353252606040024,-0.013231784224893952,0.053202209899074704,-0.017144760939044157,0.04087870827335914,-0.004305940203467915,0.01517109518833489,-0.007213581804005549,0.010433301725192181,-0.013842610205815477,0.007525363579247812,-0.009289323504842835,0.0027370465225680734
176209799348981376,0,0.6379677708895557,-0.7167523832959832,0.27401966901484986,-0.059239117704749565,0.011520333585675151,0.00464703252886658,0.002242751701779546,-0.0037686427377972517,0.002530507994266571,-0.0107847554304539,0.0033480665799703,-0.010362359019590124,-0.008658598121361884,0.0016960615449749844,-0.011912977961188155,-0.001417428242002792,-0.0051799457758161275,-0.0019069048031347168
177389712764641920,0,0.6552540981231563,-0.7033738029173094,0.26184385218989237,-0.06702506346994776,0.03522179135387573,-0.009055019204959594,0.01301778750927996,0.005405573243948077,0.010063412107083681,-0.007002086841274878,0.02115872143455322,-0.014312588299190245,0.013462518614287924,-0.00717412651637242,0.0082993590343216,-0.009594366012867898,0.007416856632956327,-0.00894737874546184
181774221540061824,0,0.6991268714940656,-0.6909874502004899,0.16382774045338588,0.021023961406312335,-0.0458657142863796,0.013619673415467388,-0.0012966716359270106,-0.023646018812842437,0.023169731957645257,-0.039072003361353455,0.02527564919909098,-0.028142902448407142,0.001995291660979167,-0.005493443794830121,-0.005359095695445273,-0.006720905875811575,-0.0017507453454930638,-0.004582235209383224
184468780942344960,0,0.5789410782378461,-0.7502401779067921,0.3073149533724607,-0.076595083004533,-0.007715400081624119,0.013134145793793264,-0.00548748536749183,-0.009906569928447037,0.014278150674619986,-0.017663747127926656,0.011700548439770529,-0.003601617978456104,-0.006556441019214065,0.013638752746641409,-0.012930120898295082,0.012438785078087005,-0.00669291553117239,0.00598942563228572
189831438452843008,0,0.6609103900366208,-0.7187729437949506,0.20764332169005137,-0.019578829991252055,-0.03516154908685268,0.008882293580568463,-0.011567757772710312,-0.014989900626126158,0.004951635677139082,-0.02613412907623722,0.006420800462083562,-0.017422242005451314,-0.010619958902840025,0.00017813472847326767,-0.01330506133747914,0.00037367801680448994,-0.006916601347916795,-2.5501131561268812e-05
190164354254168192,0,0.6107021884112717,-0.7295903282161242,0.29612770249346193,-0.0793884349178506,0.021595788483433406,0.00020227333381729091,0.0050854761034899885,0.002808436666417455,0.005452220319459219,-0.0023459867979968387,0.01126029633279026,-0.005334076712566472,0.004474650285093751,0.002853987278702015,0.0013513738277838613,0.002217130698208948,0.0019590541227925535,0.004154198148854639
190970433715259904,0,0.5547051724967949,-0.7421261617109016,0.3496585522736838,-0.13082308206418888,0.043245047979747445,-0.012649271311950962,0.004749908503274767,-0.001744327071427662,0.0019362123178525632,-0.004032408603038101,0.005465535371359982,-0.006087983789890288,0.001982752511123508,-4.792064759381333e-06,-0.0020775765155950183,0.0025053717273176147,-0.0023715112053994637,0.003509090348425624
191727718051389312,0,0.5986815446957336,-0.7420920780443743,0.2880451155048419,-0.08166595646225676,0.006211100804674946,-0.0069625985907660354,0.004149416754549884,-0.017932592425483753,0.01149327025577541,-0.01920863640872066,0.009918413008770468,-0.013123980863397564,-0.0005058278757711778,-0.00018694722848970513,-0.005839028923814877,-0.0008375157126412775,-0.002734537600510911,-0.0005853956519919648
195587076882426880,0,0.6533081674690565,-0.7136823519746683,0.24866376548865463,-0.03177395878232565,-0.0068166001176074055,0.024565879012827044,-0.0024529729186160186,0.011475160216460334,0.004582778116821774,-0.0013472540651820503,0.009964524658361165,-0.005571829340416423,-0.002477377394495497,0.0011809372228615176,-0.003451444311953076,-0.0014595389513374286,0.00411732100829323,-0.004833239002823391
197796403761616256,0,0.5718067213347817,-0.6992126827481229,0.3882852194398992,-0.11215171177515543,0.09194883745184951,0.0070646987548010414,0.05014621249035397,0.022823432021568387,0.047350538413723824,0.01931949375145007,0.053491860148494746,0.00738160343994285,0.048642112953255455,0.0053865627121569715,0.030999204272661833,0.0037471677035095068,0.018415931105230043,-0.003851898070758013
199210757970191744,0,0.7187125302655321,-0.6704696602943342,0.17666009563823157,0.007808318075721624,-0.015441146120193785,0.01699914041601671,0.010808546239137622,-0.0028003693691022184,0.022264719974545138,-0.016757210105754046,0.027059362843340505,-0.015919415095553245,0.010009593706053255,-0.0033693532666578233,0.006102385355828047,-0.005696484535797931,0.0066674695170440825,-0.0036139026329775853
201146826149598464,0,0.5878124492400584,-0.7405404903754895,0.3129398419192895,-0.08561345837268663,0.014529204290294816,0.003905937905607567,0.0025375166236015624,-0.005062846917006483,0.011108117343625122,-0.01277620525359648,0.011769121628072962,-0.009766109156187674,-6.746913509105645e-05,0.0007444074506087047,-0.005197589951215234,-0.0005128974317073253,-0.002602104889017571,-0.0013242836044099434
205078336132788352,0,0.6473304916109663,-0.7270558453336898,0.21692608107821115,-0.006034775067862774,-0.0519308672694349,0.028507070752498913,-0.017904596582204366,-0.011333066319124086,0.010693723393717375,-0.02484431303208941,0.015342424353259242,-0.011795894139716821,-0.001597000034258284,0.008583618090580334,-0.005124761007993006,0.008268846563742934,-0.00018839940168772807,0.00491712212966369
206657161813612288,0,0.6306250235501106,-0.7340034974562015,0.24218128653461982,-0.05449834289334218,-0.021580982033413867,0.003237942310252538,-0.018772039703682672,-0.008243054459354736,-0.012602417579043197,-0.009837668520490096,-0.009130147033706418,-0.005327788016817749,-0.014410593587712473,0.008229467609322517,-0.014915016941552886,0.010399266953438754,-0.004983399828009145,0.005862450732037765
217062978512976000,0,0.6510329409859984,-0.6955969698811392,0.2866144825034238,0.00048620864430767017,0.005292979732474494,0.057902211801511394,0.003752959808465289,0.03907772211664707,0.0008115945014502797,0.02936170097937541,-0.010640586364563985,0.026240619654184064,-0.03010927546600778,0.03062810593219047,-0.032079930711755106,0.018797808336404317,-0.015931737637350903,0.009247859084047452
218951870771462144,0,0.5319708796022027,-0.7562924497756119,0.3454985990230341,-0.15383545021130762,0.027580127973000305,-0.013958581480452927,-0.01999718497092032,0.0071441107511046355,-0.015388165543836789,0.004198560886241348,-0.0006517265663275615,0.0010700184729370576,0.006361870875647097,0.00734103254662755,0.009191403623123528,0.007222133917646616,0.008583906200564838,0.005193539652490715
