source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021
150610660393771648,0,0.5994141551377632,-0.7446329905445566,0.267755378301313,-0.07039205159412648,-0.023346449574600758,0.022560584319791188,-0.04187414067266628,0.02710019363959109,-0.0354636782880621,0.014746933397868481,-0.012748353118492785,0.0015853702706453935,-0.00812804113768676,0.014211884886149419,-0.017902241015153374,0.02930945106566967,-0.019497452778029212,0.029844578805704833,-0.016919909195264253,0.02801028671027908,-0.014106557465892573,0.020150343462800212
162522700650966400,0,0.5767764707269584,-0.7516319169428993,0.3078396281648873,-0.0720279683799394,-0.012834209209645642,0.022605199140735627,-0.008327855551022365,-0.002532417765560781,0.0185381172186085,-0.013517323013282635,0.023839393380753242,-0.004702139488728088,0.01123455207153444,0.010356701373420799,0.0019527211178547086,0.013768194145491335,-4.360647730278867e-05,0.010153173983474073,0.0001275512903671528,0.005168684108241449,0.00010202548718872636,-0.00036186190399535557
163016106492676352,0,0.6373190329555528,-0.7272058412246276,0.24646126898575663,-0.02553293746593772,-0.02473574431392291,0.01736159787958038,-0.001767171807518319,-0.017872349151865294,0.017346604718420686,-0.029433369472322213,0.01750443209829651,-0.02413610886624141,-0.00028601493542280873,-0.007024159924973657,-0.010826830589435676,-0.0030133484386961245,-0.00781193349250671,-0.00348754617898657,0.00025980361138549417,-0.005255784965802048,0.00424638055016991,-0.003792497642973529
163565999746075264,1,0.6262442078427174,-0.7221008424726837,0.28170099677547017,-0.07950113263501926,0.007695151556001685,0.005142450437008162,-0.004255849315179913,0.0023215096882887912,0.005706789067407653,-0.0006439017493436489,0.009263756699248575,0.004776572794451929,0.0010668659952948346,0.013957393309484383,-0.0019012909912775702,0.012586945984448178,-0.00317424390684786,0.006494489555915378,-0.004907914944424211,0.0014286574905838707,-0.003120385698462028,-0.003974192104227834
165712109004835712,0,0.6622033023533787,-0.7090669027722601,0.21260343074889096,-0.040543738156675425,-0.00868835603408268,-0.024120084220472494,0.013743131624967304,-0.050878976329872386,0.015429200240111865,-0.058204565769141285,0.009007264452891017,-0.05057744843836092,-0.011893163829735735,-0.030328349533689,-0.01733256869706976,-0.02366934131770279,-0.010680404010173087,-0.010999307243788978,-0.0021138096886392345,-0.002107833243631173,-0.000974364939875768,-0.00047060213263667734
165787700429000064,0,0.6518171240699537,-0.7152748880455254,0.16344581694120058,-0.01569673536625623,-0.04923209047472037,-0.029492995467545056,0.02683953162805875,-0.08754318336675562,0.0661904419852125,-0.09278258173656992,0.070195657263394,-0.06533551094697507,0.035510880150328265,-0.018796065411011358,0.011613416789425011,-0.0035443163655912214,0.01208019092479663,-0.0035677963973001037,0.018456344852933574,-0.005672899765996004,0.018464038185962286,-0.007579892173257287
169258102725227008,0,0.6087260272902693,-0.7309711944998718,0.292321629898257,-0.08261450684451462,0.021678501369452947,-0.004340864484799198,0.00973570785786906,-0.008008674772680035,0.016971458075496805,-0.016758921056184376,0.024773340582924484,-0.016376457984024262,0.01742612460047021,-0.0069085713946880414,0.01233277555047555,-0.006467737482636775,0.01104943780305522,-0.005136975588588998,0.006468770150063053,-0.0029073461693318674,0.0013830996655638675,-0.003479380447435913
170774775937432832,0,0.6621416573615214,-0.7191829366474826,0.19430099879803245,-0.005352111081926478,-0.04741971754339348,0.02201850205110744,-0.012433430960296317,-0.010776907431401342,0.01668766214363558,-0.020129775090866508,0.02105287276933366,-0.004912727366192473,0.0011476184991485497,0.023721515288725212,-0.003798149083813115,0.025292909765983855,0.0021749272189429602,0.026763632102469667,-0.0025595475437066,0.020178666805187238,-0.002916873329430822,0.006792707842745765
176164272695455744,1,0.6153109040324497,-0.7173764758856126,0.30696779574898847,-0.057798038677275815,0.015099587087814195,0.04421751216711458,-0.01437926308399873,0.05413229151217523,-0.018625106712566585,0.04216316707899391,-0.00627048671911816,0.01696024052312525,-0.009895477541110346,0.012958595052795467,-0.017642471710717353,0.011179297338930985,-0.015111845772137658,0.008391863440606702,-0.012193412321149025,0.011667456361764883,-0.007485239271789025,0.008948974045648822
176209799348981376,0,0.6378845195896921,-0.7168679885350718,0.2735990228280313,-0.059185561612076255,0.010969661813508261,0.004750766136739705,0.0015675521233976225,-0.0036106445770422236,0.001667609369521075,-0.010546880888809049,0.0022092709481580566,-0.010009918364902639,-0.010209561017065596,0.002212420411722464,-0.014109544495695712,-0.0006670427899526766,-0.00856901854953066,-0.0007845155664274938,-0.007370055576838266,0.0018574042794017068,-0.0029293517000468,0.0042107059148118915
177389712764641920,0,0.6550173660287975,-0.7031978341411522,0.2620410829173376,-0.06727766085526078,0.03561345265749643,-0.009410370492342505,0.013517165094207908,0.004934303993065688,0.010708500569670598,-0.007623284679015552,0.022008048908929767,-0.01515668970138746,0.014628814418367827,-0.008357174309506124,0.009958073043523183,-0.01130271793553064,0.009972894754911105,-0.01164207480246502,0.005474699984213665,-0.006114787193596349,0.002714620775117199,-0.0013983847657272272
