source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020
108002248353357312,0,0.4966364840444503,-0.7343034045974448,0.41822661903733754,-0.10465091240060524,-0.05330431026384823,0.0756663659379369,-0.047360074829826175,-0.007524394217179515,0.04183253321423061,-0.07131225465981385,0.07021163180282493,-0.05312339419452729,0.013474464119752562,0.01326249661771975,-0.027306318331398332,0.02718425934437958,-0.016372237623309575,0.011166058767526322,0.0017748465907487852,-0.008866091893679144,0.022700734016938767
115962815619380096,0,0.5506717935980923,-0.7202828428732498,0.34172808302081165,-0.02942583352613464,-0.0905470862834426,0.09261774522991006,-0.05219433153828456,-0.005183139289442642,0.04593832026597946,-0.08465474120991721,0.09057876617662484,-0.08582624919558604,0.021294079715294446,0.013501508593657167,-0.059230130464615484,0.04979220085371712,-0.05346671903501842,0.04252128160774929,-0.045275348000534094,0.049316911139855354,-0.012725091690329454
116691791828603136,0,0.48484571346215855,-0.726423964207597,0.44705573746654914,-0.16954629584867492,0.01772444583449835,0.027286997680628974,-0.04139906855996815,0.02596680565638904,-0.029915039517385784,0.010371608170655697,-0.02313670157494987,-0.0012788701620613982,-0.029340745650404856,0.008098306034595062,-0.030488925842170778,0.010068828608933844,-0.019390165239762093,0.015020541234588404,-0.018248814517450383,0.02697075744599765,-0.004723254627239903
120129277493243008,0,0.5377057906716675,-0.7313197540179118,0.3978594998946191,-0.11313482141436046,-0.002743676010640739,0.03090541818395853,-0.01294821549724644,0.002709175804449173,0.018080101303191314,-0.018854962856077028,0.03815407827436335,-0.029051317446879218,0.017315991437166858,0.001356637194733483,0.0005127568658055703,-0.005079089655054989,0.00504690644499322,0.002234216737659174,-0.01562847992861831,0.011301988741668262,-0.010112279597140754
121824174666929024,0,0.5557542475099688,-0.7299677759128022,0.37120832300032935,-0.07231689565791022,-0.030867539180899437,0.05348607657373586,-0.022928641112661373,0.018798197700907657,0.018542574420314557,-0.011675062785044992,0.058033068843496446,-0.01238180322930642,0.03383695558140504,0.03724695416184308,0.004132835900646059,0.0333536731447035,-0.007325480979046635,0.023262143269440063,-0.032827988420887314,0.022710855777276523,-0.026737554000146633
125093503772825856,0,0.550352613761424,-0.7274453500451351,0.3810479663643838,-0.12631179963023778,0.004793357096771256,-0.0018335032268350846,-0.014706869525609692,-0.017095291903358227,0.00418725946770955,-0.029337400107850905,0.02004961674168807,-0.03257068256751589,-0.004586640667010898,0.008556769812542254,-0.01848676685577888,0.011405366805543174,0.008552018677360235,0.018293709947615432,0.019903349126069902,0.04555758567030215,0.02148431601434738
125893776439505664,0,0.47323788264988925,-0.7169564877733616,0.4623442411774279,-0.19478493681931858,0.05445809004010399,0.0013761849947286047,-0.016901563849145557,0.017394548680157256,-0.011867308087775929,-0.009663788878975735,0.035124264888475434,-0.042303827365545076,0.04297454042136336,-0.01604259369423857,0.022541074682367317,0.008238213894766562,0.01931791440736238,0.007577218495024211,0.0077930753354189955,0.013413954279110456,-0.01229493593707613
127674641678296704,0,0.430427888626167,-0.7000997417474347,0.4962164347015974,-0.25172910246406516,0.09980151788394544,-0.028818772767571776,-0.0012294790936813404,0.014468817402928205,-0.013194133478026159,0.012657252098712386,-0.00354458067355325,0.00462561584301039,-0.012703955007198727,0.019921742711379458,-0.018122122724727952,0.015464906482784816,-0.019681894414092384,0.019852792632090603,-0.022384296051974603,0.021989570160115376,-0.027054934658368234
132944115577925504,0,0.5060614502405736,-0.7301183392005183,0.4217290141408928,-0.13069643289905244,-0.005029120603461331,0.03367798308935384,-0.01354668045643015,-0.011927296174147107,0.03903411378548,-0.051673129915538914,0.0674872894487206,-0.05275461682676512,0.025009889404520733,0.012197072320002876,-0.019567626220765424,0.0237561793767346,-0.02235710135318747,0.014638700303509998,-0.01525284838320776,-0.005187661445263971,0.013426343212035806
133373444804991744,1,0.48581352857694887,-0.7128528439891821,0.4578325678220884,-0.196474061763177,0.043304391449917636,-0.0021260046133262374,-0.010717607104161057,-0.015987807266463507,0.020495216869185047,-0.043922155472877804,0.0316723865667454,-0.03473102712446525,0.009659500937571444,-0.003569221904911679,-0.0037897091053278086,0.0057037377513043126,0.0026819296987352186,0.01613590677220484,-0.004049107451023415,0.018529623104968956,0.004921141501314047
