source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015
36876009385300352,0,0.5217380551223745,-0.7207797610752541,0.4129795973824572,-0.1680754787514123,0.03675647347168578,-0.009347588853756143,-0.030248544621449172,0.021079692911903907,-0.04757052926417194,0.018526755729187962,-0.026097591658113154,-0.009810645007662721,-0.02043990971069769,0.02310826037820103,-0.03204573561816883,0.036117032396898896
44951132016854016,0,0.6247547881919022,-0.6814528851584503,0.20870286792906742,0.06898237133836602,-0.16444015698938946,0.10352438873002956,-0.06987370088535681,-0.01859105852653729,0.06441677548930617,-0.10444967459543317,0.1334202646035192,-0.11443637258088062,0.07330171163653212,-0.016513242286936715,0.00328430580259923,0.048883727864258715
46608061680943872,0,0.6259345149485184,-0.7107048377751047,0.28002142649568595,-0.016439872518247346,-0.05685694810337114,0.03458909303847837,-0.013484582974616851,-0.02211489394375353,0.0379074350454981,-0.07547230550416789,0.07142975062563076,-0.06544675593132594,0.009744635073501866,0.023322931752182422,-0.0322145569450346,0.033572355197666486
56252977678408192,0,0.4996636757015315,-0.7299442940340257,0.4335690262626813,-0.12102500625932876,-0.008666358188030009,0.05464007904918206,-0.012548232599050215,-0.006631485675735721,0.05108900549118074,-0.046102516907961986,0.06854434736984819,-0.036820782984633364,0.014351605602859219,0.010561161353643886,-0.021517036068901145,-0.007496109243882643
63139734399542528,0,0.5196517336042159,-0.7145453257180175,0.41679216813645764,-0.16367995616034323,0.048208481985415386,-0.0003848842951314202,-0.014949355600363673,0.03334553687413234,-0.020302474795366527,0.008721283296192242,0.028182065085714452,-0.048220309944892126,0.06051910609755614,-0.04507589501516442,0.0720987171465977,-0.026838367634760458
64368713521485568,0,0.5382558924074922,-0.7298892792728355,0.39543305164023895,-0.10866831496197055,-0.02127090460781972,0.03816704080062557,-0.022047855781347835,-0.006825049630999305,0.020060762812552157,-0.0441748339337078,0.04570477670714665,-0.04302204119727845,0.0073796485402777045,0.004803693719091539,-0.02141771173650476,0.009713073118298698
69784942159807232,0,0.4937177335662143,-0.7213299159736901,0.4377677233723936,-0.1742587547485092,0.04717907233182306,-0.000656871949957518,-0.008448829308588268,0.03456977956193088,-0.019860697749996898,0.041191505644226016,-0.00208507833349962,0.028974997314323438,0.003668341110944848,0.048510768821686326,-0.024049118487691142,0.06742635194339913
69886853143994496,0,0.5602005545730592,-0.7296434205448307,0.3495464371665681,-0.0495381682950764,-0.06448870584550352,0.06597971898907673,-0.02334119123397887,-0.011527233174286647,0.049895313498457904,-0.05683883940140288,0.08732567876315064,-0.04093190938955231,0.05250611501778188,0.024650377278612905,0.024030297912429405,0.03171578569256446
74703607425569024,0,0.4812924202566685,-0.7293664951083999,0.44989082874732506,-0.16095322269650808,0.013376233411659213,0.02206395884870102,-0.01019204530802967,-0.015275379618533527,0.03128541499058405,-0.03813158600714335,0.040858461858962004,-0.02766026865989531,0.0004875252883272142,0.027400550083656886,-0.025180865487048777,0.02861929761834513
78846635958426496,0,0.4767470915347303,-0.7302471371489505,0.44873730285184643,-0.14874881668273626,-0.006836942607095818,0.04572686389437534,-0.030679528417414025,-0.005988228771593336,0.03034844041385553,-0.06339941663852651,0.05629130012066498,-0.06229427743968746,0.02065108505645179,-0.01610876282002646,-0.010028401986611401,0.008296988214877855
79376016447500416,0,0.43522893393704676,-0.699820289003806,0.49269709005844653,-0.2528499811950435,0.10341360481601773,-0.03347408219211717,-0.004186605259721156,0.014315738062100378,-0.018777099988507354,0.004890785817000847,0.009015035886365904,-0.024238854785894555,0.0238520350436747,-0.017284706803877586,0.013829962923077544,-0.001485260253345148
80762260092162688,0,0.5042905869078643,-0.7337005723827429,0.42429558641064763,-0.1268175514745765,-0.015952396073448078,0.04272806488849179,-0.0263463351380647,-0.006486865750076738,0.02471959827543619,-0.04326839035280893,0.04558039012442545,-0.03426886973885266,8.985368364838884e-05,0.024932242809639394,-0.03445396171285787,0.030080274884372656
83757226686850816,0,0.4558876792993302,-0.7172140897156825,0.4746755695081287,-0.20754526716851704,0.05966882311615036,-0.004829491669296886,-0.003928914374732546,-0.0017792138715148579,0.0031829762809943056,-0.00931415233189977,0.019378087394235462,-0.03428218248964456,0.029126475059896646,-0.02924805758305762,0.029562084592959056,-0.03937974614172431
84006403509432192,0,0.5316713148304021,-0.7320034188235952,0.39282323385502393,-0.0939698745170944,-0.0434227064434849,0.05651828579557837,-0.03404406863266367,-0.007640949201791421,0.032682855740520954,-0.05781568022165703,0.06002981265494687,-0.046265431940047994,0.005882175771307848,0.021869367988997503,-0.026914355301781944,0.025822555216240654
85707760314515712,0,0.538236334621512,-0.7217527378879169,0.40649251695320787,-0.14435431783852049,0.03556973396949516,0.0007162430819010062,0.002634273586408236,0.00857967118039136,-0.0005816503906542779,-0.0007575226972578115,0.027090435453984815,-0.02545600347217615,0.008818956778496178,0.007967150631957035,-0.02073447285588074,0.0002215334564371046
93468972376758144,1,0.5188364332354924,-0.7030460449205425,0.4383924397802644,-0.196784429186743,0.05657744922764918,-0.012705313716162186,-0.007675975721734611,-0.009669639933850649,0.0017114415898585322,-0.025762669108530964,0.013166187200021594,-0.027745436799318828,-0.007710938402197703,-0.004944796359032941,-0.015407167422779134,-0.013305031160999488
97013488627139328,0,0.4481951505529723,-0.7147713708946836,0.4853241329264,-0.20647190465183837,0.053894011680823514,0.010199393544220704,-0.009512333879118734,-0.0013023871118763937,0.01758077658515944,-0.03471968682695413,0.04088412107695029,-0.04919339929502112,0.026073810697640906,-0.022760623987013485,0.0038461002759461295,-0.011547111415128257
