source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024
101096662495962240,0,0.5674412833827196,-0.7477172145723285,0.324984389524878,-0.0839025034735742,0.006469796033450936,0.005678703594813526,0.014982231495802351,-0.027204217915534592,0.03959222294053569,-0.03584947644063615,0.03453465559863893,-0.01739075070478625,0.010176111174414276,0.002602085319743393,-0.0022713618182128646,0.0008383598592980928,0.003987874749509226,-0.006805433079275398,0.010334879359449267,-0.011580738725038436,0.014920029966176397,-0.010690458055339165,0.010193543321585822,-0.005318576589252923,7.70292205594181e-05
102622917779071744,0,0.5651374894935889,-0.757032917992689,0.3099868528587397,-0.08311004319945964,-0.023191164605281353,0.014746130394358492,-0.027010940120236415,-0.010044686738649961,-0.010218198806264999,-0.0203391484394653,-0.01197392983850943,-0.01077913280573182,-0.026084607605767727,0.005794788682402603,-0.02741968308807272,0.009654801238374503,-0.01740830583149929,0.008143554974603416,-0.007903391999022904,0.009207488720846601,0.00244738588244794,0.005289581672655363,0.005987433100255776,0.001286430483728767,0.003332605032170442
102803104542235008,0,0.5286462497433357,-0.7474529035407192,0.37143605232852284,-0.14295588856478503,0.039184391705754384,-0.004097291333963114,-0.004682976166155699,0.002875819581861754,-8.706855487920189e-05,-0.005632569872189555,0.00960342424158929,-0.012887587385337011,0.013519679488412614,-0.010203502915976204,0.016374712253651197,-0.009641317468042311,0.017028644883902704,-0.007455807866373577,0.013086269338848813,-0.0059449323969282515,0.010074322362596347,-0.007454069595685539,0.009104468640675338,-0.006845109618912374,0.009315612688953104
107344877838785408,1,0.6148958107325946,-0.7251386828162486,0.2951853937076904,-0.07855068238004739,0.005509543900355213,0.003397421052686626,0.00921133088748436,-0.020475328410962005,0.026984957893907244,-0.023611099960040904,0.01779738405735726,-0.006146649601668188,-0.002886653201014602,0.01070475918882053,-0.010905431028250822,0.012308932160788544,-0.007995760484218468,0.007622541067901249,-0.0017779811728267571,0.0007830432543895524,0.004047037690232136,-0.003107975322337861,0.0020315231140792664,9.870480443615537e-05,-0.006072350418385747
107585292928397568,0,0.5612373090315561,-0.7551122824906363,0.323563676615167,-0.09108026603898028,-0.0039286403584689305,0.011325177898327248,-0.006614235308833017,-0.011618909028400475,0.01498627768406678,-0.019804807475836125,0.013364990940392455,-0.007378713608921549,-0.0031286262467976264,0.009938260186080607,-0.011222982555088286,0.01316110903547271,-0.00962491512240527,0.009892820053836519,-0.004378205123166707,0.0033973326193586363,0.0013196963869974633,-0.0006991086777672176,0.0012189641050674397,0.0010849539546776107,-0.00478430044592378
108002248353357312,0,0.5829996417220555,-0.7519651998615223,0.2950753137289016,-0.05720021707990822,-0.02466145629137213,0.02118949632197138,-0.002867371621601279,-0.02008533768715495,0.028177537148331527,-0.030792508370286853,0.023676430217013673,-0.01254840591935085,0.0006308844686925914,0.007526847748670862,-0.007570600750074659,0.0070006806084370625,-0.0010980358253985148,-0.00016952799349721054,0.004735653136265064,-0.005422935058876683,0.007944152199127532,-0.007083211615260164,0.006318748443992057,-0.003129958889227237,-0.0031605128717475963
115962815619380096,0,0.6327920210418028,-0.7324897249177686,0.22858590809549115,-0.003946858823668997,-0.05485833450795187,0.033546177300912645,-0.012396929616665098,-0.01787866208995171,0.02298280386910228,-0.03265546234382085,0.019051430288312837,-0.012478432446532963,-0.013457004599644811,0.02211259681832004,-0.031678914588057196,0.027598461920261094,-0.022642034307105485,0.021069352650518982,-0.013673355162107595,0.01721100559829465,-0.0028908019573471795,0.009525034115031871,0.002118098170653574,0.004332600407434686,-0.006870934753496404
116691791828603136,0,0.5714591049535903,-0.752920661924539,0.30763346706653405,-0.08549390776209355,-0.01721512776954617,0.024826528058226018,-0.036881516409372206,0.017291378078663495,-0.025676710283533324,0.008864732805331618,-0.019607212619923167,0.005702834101990733,-0.017321240978789645,0.008180861728775359,-0.012979516443997668,0.00811984444523403,-0.006827726470046496,0.008283718767417297,-0.0032661768312774644,0.008129352668469744,0.002135196182331258,0.003370676628519981,0.007597821488873697,-0.0003608530604110254,0.0018685151373425554
120129277493243008,0,0.6094722619711145,-0.734980572207843,0.28879577999197903,-0.06398475399825047,0.0038773634715263293,0.009442529425379348,0.004156709441050289,-0.005704315153511495,0.014464363820581345,-0.010934251442537849,0.014256877638232537,-0.008674960253658286,0.003848249074154666,0.0007664434832267271,-0.0016079451713073836,-0.00012538362238324893,-0.0017794607855624136,0.00181859403843381,-0.005421087743006777,0.0024739574720572177,-0.002763960039175431,-0.0007061292517919147,-7.524159012604931e-06,-2.310985290315137e-05,-0.004544049086519631
121824174666929024,0,0.634955018270954,-0.7216652654667739,0.26846674291652256,-0.02017562108880435,-0.012197179531588144,0.03646774156099775,0.001613841220532097,0.014052394838476128,0.017672035019137756,0.00479406606302406,0.020998884487546728,0.009001721233659506,0.0056998489327479826,0.019867712199312503,-0.005283724351328075,0.013737452233972618,-0.008740918577489688,0.0073469527132670465,-0.011498270346987392,0.0028681248635328677,-0.005962976860986125,-0.006006023895225067,0.0011433994940517125,-0.004743051233308441,0.0019522628564002244
