source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014
217062978512976000,0,0.5604741840037687,-0.715314796414062,0.3829957734808025,-0.06607429436961292,0.010710358742761059,0.06148333983921788,0.017736713610131932,0.043513641065334376,0.031972011477249776,0.03075366386357793,0.0269155672690871,0.026537981935504253,-0.03919530975104381,0.07004745762180842,-0.08484861315226985
218951870771462144,0,0.444260796093843,-0.7081599147754706,0.4751321931505098,-0.2521944108120711,0.07877290138806027,-0.0404644123112715,-0.029282413531798248,0.011110306498906215,-0.044634979373869225,0.007390111256430215,-0.015831388919664475,-0.010664702135878062,0.0035867938681692227,0.012739141292864447,0.019478355959184894
219511728348315520,0,0.6742869730052837,-0.6811200990603263,0.19345722543368798,0.06370148016050725,-0.11814641182165223,0.06297678555916662,-0.03478622864154092,-0.02019332056148287,0.040686581252871445,-0.07808076069275027,0.0867551187100176,-0.05812127261297679,0.01526716864482838,0.03462534721261865,-0.017258993458939054
220091342774317056,1,0.73250505135044,-0.6415016775121833,0.1824834371906022,0.05021668324627371,-0.05757702092969244,0.051317266574571724,-0.022977568449308976,0.02429974417270389,-0.004012534398207494,-0.03505898572856205,0.04156785748295095,-0.05353870369416989,-0.0238993501207606,0.018066869866251497,-0.047811115432704124
220172981513287936,0,0.5071936911585315,-0.7181510362417314,0.432882616746635,-0.18435464743767022,0.05941026749383674,-0.015278508921024512,-0.011245194101025481,0.009653602213544936,-0.017640877245164364,-0.00802259948520952,0.00774516372561807,-0.030883561321454766,0.006130558030442075,-0.011723041554286525,-0.009624745059658294
221005208733887488,0,0.6199270823213916,-0.709001020394083,0.32001119195520666,-0.07335522589214427,-0.0008553575212829198,-0.0006364459065491541,0.0018954771303545325,-0.007661456670162028,0.017786371622218876,-0.02580051156840008,0.046842285343157174,-0.03268353648422946,0.02586336531652432,0.010294765181185099,0.011707073461047556
221190923119953536,0,0.5112240355072963,-0.7238708847332126,0.42867743496768457,-0.164042371140704,0.03397033330504874,0.00480787443428189,-0.01798319706339489,0.010710286268860865,-0.00953079145649257,-0.01227840115993632,0.023594990167683294,-0.0299005836639579,0.02230311976130657,-0.005757049302551655,0.01218785511029349
221375331836119552,0,0.590165782383426,-0.7100624455505228,0.3536443289475571,-0.13310438277014397,0.03845252754641524,-0.015465773968932381,-0.014961792500686234,0.023681589852443393,-0.037810752235336094,0.015207262590571344,-0.0073072127029620085,-0.0160637561932661,0.008184895494309202,-0.012527863672825731,0.005985926675174015
225573267233289600,0,0.5993260234023917,-0.7245911159076864,0.32369591887504723,-0.08130697503472628,-0.022881131650385314,-0.0038980869691892755,-0.025314292930691193,-0.010503811402751948,-0.014161900485413256,-0.025605275113664106,0.0024607581646395064,-0.01188499231742886,-0.0281692420818255,0.02378725290446247,-0.027082061851773125
232217547284544896,0,0.5424680419574279,-0.7229653941536321,0.39660970589506644,-0.14199774598054474,0.0338039491701079,-0.0010506941963052108,-0.009222579930147858,0.01633573266659471,-0.011656247530206325,-0.012306862543907489,0.03131954364985088,-0.045163704231886495,0.021706221919718334,-0.015483144617005062,0.008498926609873444
234507383322003072,0,0.5197415936262093,-0.7138846932761982,0.4298319563968592,-0.14283561178785767,0.06321510472613319,0.013484551865457734,0.02919257846968637,0.02612414570863648,0.029782872051253743,-0.00010893076107775952,0.0616380194777808,-0.022101982960691484,0.045381445860570066,-0.009479458313903451,0.04519986069690099
234861632224343424,0,0.5172206711531657,-0.734544228798753,0.40499307634338444,-0.11090208276108178,-0.027626791225244085,0.03873889437425801,-0.02287126890349226,-0.01983816263184638,0.03389901754837181,-0.06262225783641619,0.06166329450687088,-0.05599387179135219,0.014908467932037638,0.014375955733475753,-0.03148020966653552
235323736345986176,0,0.5951196565180397,-0.7284924545472403,0.3094773864912693,-0.020080620719650197,-0.07714801380046238,0.05987946986953057,-0.035199470563802356,-0.000125214405682854,0.018592973811714635,-0.04656277717689185,0.052277200553268885,-0.05082881712791081,0.01773200569456323,-0.0037345800364703766,0.004102719574226275
236173899353193472,0,0.5703185130448941,-0.7206760683785823,0.30899856284636423,0.001282733464629027,-0.11926743697392239,0.09430889772674748,-0.0583695351717215,-0.011826855381142334,0.04554700863410385,-0.09441878107563222,0.10264257950882788,-0.09472532665715182,0.04804459128596326,0.003867321688844853,-0.019854779236362537
236895144624064640,0,0.4708555745589788,-0.7211903527215697,0.4637126728536864,-0.1943513883199192,0.05033541850137831,-0.006444241570415297,0.003959572398139949,-0.00956402680414979,0.016352633646536083,-0.01713802240491938,0.02616434875407129,-0.013165567724136348,0.0008741997767882213,0.02566040565482018,-0.024839889526649006
237133566847520000,0,0.5489273785957005,-0.7336488769017844,0.3512565177158638,-0.04255582589150311,-0.09045512655484499,0.07712982715338956,-0.04838085122362412,-0.02636095713267632,0.04088971409093727,-0.08153092878404142,0.06337124565458452,-0.05755923267518337,-0.004635552544079403,0.03173674573110667,-0.03744624714167666
237331822538478592,0,0.5282127616759408,-0.7353053162504795,0.3891368142690216,-0.0961924232964466,-0.04008579155037051,0.04006209232397556,-0.0222004882740594,-0.027655327749282293,0.04085340127615439,-0.06948171511724902,0.06914126367564292,-0.0576738533631524,0.019205177994676925,0.012326700728537416,-0.00656686917099386
