source_id,y,c000,c001,c002,c003,c004,c005,c006
141428363911552384,0,0.5169056630832486,-0.7465267675030567,0.3827758906646234,-0.16166248746029355,0.051436171716240556,-0.01407738550231316,-0.003213410113168896
142086971376178688,0,0.528878021631326,-0.7472716799203963,0.37226003041545996,-0.14600230856479238,0.043686368874793054,-0.008386294020679435,-0.00020376518260430528
143510907654193024,1,0.5945200328395899,-0.721326566654827,0.3328370765971759,-0.11801371243744646,0.037935133990216495,-0.006762957320515574,0.006430157601101631
146588028382865280,1,0.6456809893811251,-0.7161964697692399,0.2567517788574429,-0.0643293442827067,0.009785282052444581,-0.0009530097645868528,-0.0015087037907162192
150218508402721152,0,0.7058002649522772,-0.6840443258142336,0.1833687311806999,-0.010899662273970467,-0.010780798891176498,0.007801232802834775,0.0030605953936377055
150480505705334784,0,0.70703909027771,-0.6857560851981236,0.16764887640444187,0.016031921096062156,-0.032211538079720166,0.020821609735569676,0.0001598807939455818
150610660393771648,0,0.5983558187561241,-0.7466501426988292,0.27779793769866185,-0.08199608822258828,-0.00786679162288324,0.006718281183395432,-0.021950038327373498
162522700650966400,0,0.5767730748431051,-0.7550956764761233,0.3010409796208516,-0.07015114018892574,-0.023114346684587776,0.02548386901609184,-0.020803485754137523
163016106492676352,0,0.6421696644769482,-0.7255284032040876,0.2424830439789597,-0.013896238858462534,-0.033169401990961016,0.03146392921606802,-0.012055622249615146
163565999746075264,1,0.6253146676407774,-0.7241730237919046,0.2790442233289585,-0.08119151835365092,0.004535649886810157,0.0033285212672315607,-0.008099731220140776
165712109004835712,0,0.6796400884920512,-0.7013029637273226,0.21389761086659825,-0.010504593231632992,-0.014794552995076829,0.011906666736840899,0.006349902147551846
165787700429000064,0,0.6784595692609827,-0.7136742096079954,0.14148667076239033,0.03527375866661758,-0.0888573804838183,0.03060140038734823,-0.016338286097265505
169258102725227008,0,0.6112689468130479,-0.7336300762529846,0.28636346863300793,-0.07736608871285745,0.011586784572544707,0.0026410794957703494,-0.0025316301507220616
