source_id,y,c000,c001,c002,c003
247823740446444416,0,0.7067789882206761,-0.6850350750868635,0.17593784090664344,-0.015371527172061042
252329740960393984,0,0.6448311776178732,-0.7237966638078461,0.24441595064335403,-0.02391620587978093
254631847728048384,0,0.6927374121064814,-0.6936552284891121,0.19701016386788248,-0.01201237655431463
275533323251882496,0,0.700627483854209,-0.6913911129260204,0.175667779322182,0.015501262627677115
282512988705189888,0,0.6062280158527873,-0.7397855954930496,0.28318313894240593,-0.07079671824959634
287317953300908672,0,0.5839166426136302,-0.7502614857375105,0.2998125560361527,-0.0791295693204393
294818409307323904,0,0.5172163233025658,-0.75748207151164,0.36401509386022224,-0.16186784019608125
295620885292213248,0,0.5782663764816763,-0.7462616413953869,0.31984416581929215,-0.08000793713111402
300019923940638336,0,0.566758183984755,-0.7490151584663253,0.333842700239011,-0.07943868560779478
304311150320629376,0,0.5510201024996871,-0.7568434336574845,0.3363145789326471,-0.10226127110562978
305426398708664832,0,0.5306999416585626,-0.7501294035467974,0.36058046734966026,-0.16014111409636536
306837892464925696,1,0.678201412747997,-0.6982960574484804,0.22692457177939718,-0.030507353560526924
307987333088112640,1,0.5132838915812967,-0.7569792937536871,0.37076871229894204,-0.16140804642741044
309391787394140288,1,0.6071925301981177,-0.7355540941926656,0.29181394044237424,-0.0715683585916968
312628749626419328,0,0.5501022286283412,-0.7568876675715538,0.3368014122181549,-0.10523024975776575
314344331362996736,1,0.6171106026771386,-0.7238205013777613,0.29062315582181836,-0.10390653082877864
315709100170969856,1,0.5613682370902198,-0.7467242573466486,0.3354320691045966,-0.12146568607028019
316170482737881728,0,0.5091579607319473,-0.7573833465652867,0.37545379363029296,-0.16175007331520122
322575344128842624,0,0.504884127405603,-0.7590339231078994,0.37446953913277115,-0.1695054150374087
324100121943178240,0,0.5115688229041918,-0.7521711552235644,0.38209951082547117,-0.16289830112374953
326009496898928896,0,0.5612202593977653,-0.753977774021341,0.3286796919797111,-0.09229841170600288
326527401235564672,0,0.522352574886379,-0.7571354431995438,0.3621820990333662,-0.15072436863488647
330722897089067392,1,0.5468588719016283,-0.7556531818733244,0.3434162904093526,-0.1095394651651999
331954247033853568,0,0.4951637897196629,-0.7597826541497472,0.38202464008475023,-0.17776477202118507
332606704106366848,0,0.5262476709295895,-0.7590827368809983,0.3566462860093675,-0.14021488539438365
333636534183932416,1,0.5258857953343075,-0.7584719082865314,0.3567429665285088,-0.1445646929171485
337748329714767104,0,0.5364599134016429,-0.7553877465876964,0.3475939634258285,-0.144147668063649
341195058150383104,0,0.5316981359943654,-0.7580007542669627,0.3529379726301595,-0.1347840353548808
345949758745792000,0,0.5232384535566725,-0.7605710038910126,0.356954778226012,-0.14260629390548457
346721341030064640,0,0.5188720621067229,-0.7560983158920329,0.3667581048159879,-0.15676610737698937
347453684494319104,0,0.5607682459994741,-0.7562532401664395,0.3251586897853133,-0.08883601450725633
351633546665907200,0,0.5610883093975007,-0.7547402932447085,0.3283685755114262,-0.08786966158432208
352951036474046848,0,0.5701454658763033,-0.7532584890968044,0.31772863410602287,-0.08114377002218755
355574058902192768,0,0.5695816143196256,-0.7525816498412982,0.3133188480137924,-0.10501878132271765
357580873780641920,0,0.5638319427366781,-0.753149622216516,0.32300917018189074,-0.1025878300935786
360511037906831872,0,0.5493466702290084,-0.7557735373238954,0.3378985630442804,-0.11335412335613573
363795760175504768,0,0.5258015462057092,-0.758900888025194,0.3588724649569833,-0.13715950589717218
364742852004132736,0,0.524303811043692,-0.7585760800171234,0.3603222185572296,-0.1408394240435245
365002268028633600,0,0.5386070386838273,-0.7557487887633955,0.344648880088714,-0.14129181015364548
365939429892433920,0,0.5287476716159233,-0.7620973210900127,0.3450186871648022,-0.14351194533989928
368263110278860544,0,0.515640321161766,-0.7587518611252522,0.36668191618911705,-0.15477417346261013
368884712306195584,0,0.5479500710787953,-0.7558485519444825,0.34183056009331375,-0.10768265558790645
369573831218501376,0,0.5469338921600819,-0.7574244030018966,0.3391895219032724,-0.11010022513543588
369576820516013824,0,0.5285057993995931,-0.7598827464445561,0.3552921050883989,-0.13048889500156513
369621277722573568,0,0.5436653687818621,-0.7570272922095894,0.3446763877379432,-0.11196353590800008
371004673803838080,0,0.5445650271990973,-0.7581274607596137,0.34057561695429334,-0.11269398178265545
