source_id,y,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019
392942881419391872,0,6.041221607647408e-17,-9.878721436906034e-17,7.005342256337193e-17,-3.630487502900371e-17,1.4026743045230346e-17,-4.5216781420517304e-18,-7.155783393585374e-19,1.2825236391589057e-18,-1.9012797404686427e-18,-2.7378910695665395e-19,1.5014892631603832e-18,-3.607391941545047e-18,3.552101073765532e-18,-3.385055347164912e-18,2.629188841196172e-18,-1.4312249366041726e-18,1.8653406141658363e-18,-9.679518876754696e-19,1.2692919394469186e-18,1.1335698118918879e-18
393589879591384576,0,1.3574376867835721e-17,-2.000854095573006e-17,1.2122702212271053e-17,-3.6700542574206564e-18,1.872234655943468e-19,1.1977172933747136e-18,-1.4304544593502022e-19,1.075170145681305e-20,1.1819164056718996e-18,-9.995445656261362e-19,1.622437380219868e-18,-1.0796522823948865e-18,4.111395363475156e-19,-2.902251776653644e-20,-8.372675091429292e-19,4.273647227758271e-20,-7.966075879989719e-19,-3.285744539857968e-19,-5.523852065335327e-19,-3.862871228137528e-19
394843322846749824,0,1.2902780897517358e-17,-1.897932777165524e-17,1.0725295053116979e-17,-3.161964004427159e-18,-8.536386254071721e-19,1.1775237610703948e-18,-9.761630648462752e-19,-4.055358382111515e-19,6.14480430029376e-19,-1.4006026104009662e-18,1.3366116467595205e-18,-1.2535405342053008e-18,2.7456994086918834e-19,3.2498284582832055e-19,-6.65596416608348e-19,6.350025483991171e-19,-1.0491572411946836e-20,-9.749316885240151e-20,6.151020359965903e-19,-2.344652205636126e-19
394991241522199040,0,9.165128983254519e-18,-1.356754967900454e-17,8.562183929167747e-18,-2.876654537973206e-18,4.841596656116079e-19,8.18780707531083e-19,-3.236206732896483e-19,3.9216509448586347e-19,3.5458672970586565e-19,-1.601995842833739e-19,6.273848377732346e-19,-3.4289747943988938e-19,2.3194384903776663e-19,1.1631654754230116e-19,-3.212577503008402e-19,1.0133707163088953e-19,-2.372660908311299e-19,-2.5091462371994856e-19,-6.468755694148838e-20,3.449335576623996e-20
395157267782903808,0,5.904101186830132e-18,-8.652339490302714e-18,5.128550311652934e-18,-1.443413904409398e-18,-1.7729540599144994e-19,6.734710798179837e-19,-3.0563742084395816e-19,-3.917286310567368e-20,4.0368077080002734e-19,-6.298349003719616e-19,6.214693103618588e-19,-5.267362839605807e-19,-5.403908044268409e-21,5.052546357721267e-20,-4.426718363542509e-19,-1.1468003257013703e-20,-2.2283585108208974e-19,-3.3199091536373474e-19,1.9879894639694503e-19,-6.2935549416937e-19
400211958948711552,0,1.4956369280291444e-16,-2.4074835137616575e-16,1.664721026141519e-16,-8.222470103941165e-17,3.0116648381339244e-17,-7.410597677725085e-18,-5.166742746502465e-18,8.864390917675773e-18,-1.0700063269649966e-17,4.674137122391097e-18,-4.215345472788444e-19,-7.281176329984561e-18,5.961203518234887e-18,-6.0987774107983965e-18,3.1093879060353797e-18,-1.2138472424359281e-18,5.245232631192093e-19,3.7262431589016746e-19,-6.597708546912476e-20,2.504033634618012e-18
401413450281523584,0,6.165353490817252e-17,-1.0231772255651649e-16,7.394557773319526e-17,-3.7037864803470056e-17,1.3432408524468038e-17,-2.0815978652579833e-18,-2.2321389164253483e-18,2.7420657479506052e-18,-2.302784573441147e-18,3.2329046416969893e-19,1.4878384540805047e-18,-3.165573470448099e-18,3.0814751425251168e-18,-2.6050588591248256e-18,2.345886780585381e-18,-1.74938194113857e-18,1.499314263283598e-18,-3.2372970970835796e-19,-3.7270816224508593e-19,1.4809974328642006e-18
403769330040790528,0,8.506924878964271e-18,-1.3113074437120519e-17,8.588757372497523e-18,-3.757629218772288e-18,1.0941674613415154e-18,1.116612345452432e-19,-3.3536171147194624e-19,4.651927843169629e-19,-1.1620463342280033e-19,-2.3761322596135457e-20,5.0050634613119175e-19,-3.7741575979573405e-19,4.0020610005549137e-19,-7.58320590376022e-20,2.5995733758812918e-20,1.3601688056443226e-19,-2.7777812572152314e-19,1.712700853527651e-19,-3.9296880788009683e-19,3.477620080946214e-19
404958378847936000,0,2.7818905339177447e-18,-3.2544312997232675e-18,1.3656783382677053e-18,-2.646639343019358e-19,-1.3630948034913842e-19,-1.1313480638877379e-20,-5.423830828529314e-20,-9.273538525066909e-20,-1.437506511931202e-19,-1.5690048924438204e-19,2.77928177657276e-20,-2.0720802119260694e-19,-6.689864814838353e-20,1.3125763317620888e-19,-1.389750916377821e-20,1.3333502956100454e-19,6.709554594025074e-20,1.4327147194686537e-19,2.1643312699712894e-19,-1.190944640212705e-19
404959035980962944,1,1.8141902767532275e-17,-2.2635775051207287e-17,1.069213928440095e-17,-2.720328152214308e-18,-6.015099122946217e-19,5.117269904781392e-19,-1.1137394917161484e-18,1.8235520138687882e-19,-4.878942108235008e-19,-8.835063098451326e-19,8.477676435797376e-19,-1.3467314095189426e-18,-3.645058703815937e-20,3.346688557627202e-19,-6.433720931583661e-19,6.705837239189121e-19,-1.4521520973891578e-19,4.51405311200805e-19,3.425965352293548e-19,1.7556535634409126e-19
